NERC,Date,max_customer,daily_ci,daily_ci_3day_avg,customer_minutes
TRE,2020-08-25,27871,36853,38343,3224790
TRE,2020-08-26,27410,37546,50565.6666666667,3500055
TRE,2020-08-27,59421,77298,58558.3333333333,10751385
TRE,2020-08-28,45575,60831,72591.3333333334,7046865
TRE,2020-08-29,45091,79645,72706.6666666667,8600595
TRE,2020-08-30,58347,77644,67409.6666666667,13431540
TRE,2020-08-31,25915,44940,78232.6666666667,5065455
TRE,2020-09-01,73391,112114,83286,12333480
TRE,2020-09-02,57490,92804,87775.3333333334,16078995
TRE,2020-09-03,38470,58408,68826.3333333333,6673680
TRE,2020-09-04,38207,55267,51808,7042275
TRE,2020-09-05,28874,41749,44718,5840970
TRE,2020-09-06,23950,37138,37104.6666666667,4277715
TRE,2020-09-07,26071,32427,37431.6666666667,4220610
TRE,2020-09-08,33954,42730,53220,4412175
TRE,2020-09-09,52371,84503,63194.6666666667,7890915
TRE,2020-09-10,44792,62351,62527.6666666667,6613155
TRE,2020-09-11,26183,40729,46138,3502710
TRE,2020-09-12,28918,35334,40281,2774100
TRE,2020-09-13,31075,44780,39454.6666666667,3488895
TRE,2020-09-14,30468,38250,41259,5503560
TRE,2020-09-15,27740,40747,42558.6666666667,3307005
TRE,2020-09-16,38879,48679,41946.3333333334,3628335
TRE,2020-09-17,27928,36413,40175.6666666667,3751755
TRE,2020-09-18,25810,35435,33269,2682540
TRE,2020-09-19,21158,27959,31581,2421330
TRE,2020-09-20,21861,31349,40406.6666666667,4475745
TRE,2020-09-21,38904,61912,50918,5817840
TRE,2020-09-22,41363,59493,54427,7767720
TRE,2020-09-23,30120,41876,41347,4504230
TRE,2020-09-24,18015,22672,33439.6666666666,2270670
TRE,2020-09-25,27022,35771,26891,3430050
TRE,2020-09-26,14989,22230,30480.3333333333,1883880
TRE,2020-09-27,23305,33440,39234.3333333333,2455080
TRE,2020-09-28,41816,62033,46322.3333333334,7872960
TRE,2020-09-29,25719,43494,47805.6666666667,3625980
TRE,2020-09-30,28949,37890,39984,2857845
TRE,2020-10-01,28672,38568,33260.6666666667,3470730
TRE,2020-10-02,15659,23324,26770,2172540
TRE,2020-10-03,10367,18418,21385.3333333333,2032620
TRE,2020-10-04,16935,22414,23970,1564500
TRE,2020-10-05,23239,31078,29573,1843305
TRE,2020-10-06,27090,35227,33254.3333333333,3716055
TRE,2020-10-07,23642,33458,29990,2248905
TRE,2020-10-08,14804,21285,40534.3333333333,2036925
TRE,2020-10-09,40653,66860,37562.3333333334,7092915
TRE,2020-10-10,19369,24542,39917.3333333334,3004755
TRE,2020-10-11,22216,28350,23411,3042405
TRE,2020-10-12,17849,17341,23431.6666666667,2349195
TRE,2020-10-13,17245,24604,21191.3333333333,2359095
TRE,2020-10-14,13296,21629,26165.3333333333,2059260
TRE,2020-10-15,23929,32263,29863.6666666667,2261505
TRE,2020-10-16,26118,35699,30956,3303180
TRE,2020-10-17,16552,24906,27409,1974480
TRE,2020-10-18,16340,21622,25296,2024715
TRE,2020-10-19,20678,29360,24096.3333333333,3153120
TRE,2020-10-20,15393,21307,26931.3333333333,1873830
TRE,2020-10-21,19690,30127,23989,2127810
TRE,2020-10-22,16862,20533,55062,1826235
TRE,2020-10-23,86780,114526,56748,13724730
TRE,2020-10-24,27018,35185,60506.6666666667,3437670
TRE,2020-10-25,27920,31809,41749.3333333333,2206845
TRE,2020-10-26,39611,58254,68548.6666666667,4860990
TRE,2020-10-27,74361,115583,126796,16116225
TRE,2020-10-28,100504,206551,126037.666666667,34662240
TRE,2020-10-29,42923,55979,96285,10558590
TRE,2020-10-30,21012,26325,40875.3333333334,3524115
TRE,2020-10-31,26281,40322,29185.3333333333,6579825
TRE,2020-11-01,16222,20909,34347.3333333333,2942055
TRE,2020-11-02,26436,41811,32003,3210285
TRE,2020-11-03,23607,33289,35991.6666666667,2550345
TRE,2020-11-04,24052,32875,26900.3333333333,2635200
TRE,2020-11-05,9284,14537,23891.6666666667,1551420
TRE,2020-11-06,15226,24263,22597.6666666667,1538670
TRE,2020-11-07,22035,28993,23869,2852415
TRE,2020-11-08,13805,18351,26936.6666666667,1338390
TRE,2020-11-09,25182,33466,28384,2955840
TRE,2020-11-10,24014,33335,35003.6666666667,1968555
TRE,2020-11-11,29978,38210,36058.6666666667,4523880
TRE,2020-11-12,22967,36631,30472.3333333333,2975580
TRE,2020-11-13,13213,16576,30921,1491225
TRE,2020-11-14,27909,39556,30976.3333333333,3512850
TRE,2020-11-15,20041,36797,37867.3333333333,3928875
TRE,2020-11-16,23253,37249,36952.6666666667,2808150
TRE,2020-11-17,23727,36812,33432.3333333333,2283135
TRE,2020-11-18,17121,26236,31073.3333333333,2236725
TRE,2020-11-19,17025,30172,26130.3333333333,1979220
TRE,2020-11-20,15530,21983,22096,1434990
TRE,2020-11-21,10037,14133,16957.3333333333,1975650
TRE,2020-11-22,11547,14756,19746.3333333333,2028615
TRE,2020-11-23,18221,30350,41950,2635785
TRE,2020-11-24,60588,80744,55533.3333333334,7543140
TRE,2020-11-25,50164,55506,49711.3333333333,9068940
TRE,2020-11-26,10081,12884,36343.3333333333,1183335
TRE,2020-11-27,20948,40640,41880.3333333333,3347805
TRE,2020-11-28,51546,72117,46591,9214140
TRE,2020-11-29,19667,27016,43381,3442530
TRE,2020-11-30,20530,31010,32869,3979965
TRE,2020-12-01,30494,40581,39941.3333333333,5362455
TRE,2020-12-02,33253,48233,37004,4147185
TRE,2020-12-03,17299,22198,43573.6666666667,2059425
TRE,2020-12-04,38358,60290,36848.3333333333,3869715
TRE,2020-12-05,18845,28057,39307,2856045
TRE,2020-12-06,23310,29574,26372.3333333333,2209725
TRE,2020-12-07,19052,21486,26608.3333333333,1973865
TRE,2020-12-08,18191,28765,25382.3333333333,2962230
TRE,2020-12-09,20942,25896,25020.6666666667,2576745
TRE,2020-12-10,13127,20401,29584.6666666667,2328930
TRE,2020-12-11,28384,42457,27348.3333333334,3013260
TRE,2020-12-12,16258,19187,55790.3333333333,2274930
TRE,2020-12-13,77008,105727,53226,13701060
TRE,2020-12-14,27985,34764,52900.6666666667,4340655
TRE,2020-12-15,13706,18211,27041.6666666667,1686810
TRE,2020-12-16,18400,28150,26625,1943790
TRE,2020-12-17,22566,33514,32977.6666666666,3410235
TRE,2020-12-18,24250,37269,33285.6666666667,2693910
TRE,2020-12-19,19407,29074,27746.6666666667,2833425
TRE,2020-12-20,9052,16897,25062,1575015
TRE,2020-12-21,24115,29215,22842,2155110
TRE,2020-12-22,16657,22414,30162.3333333333,2551365
TRE,2020-12-23,27545,38858,38349,3978615
TRE,2020-12-24,37297,53775,37146.3333333333,6743700
TRE,2020-12-25,10026,18806,33130.6666666667,1363485
TRE,2020-12-26,21737,26811,20979.3333333333,2809275
TRE,2020-12-27,11569,17321,21560.3333333333,1494810
TRE,2020-12-28,16751,20549,22869,2025810
TRE,2020-12-29,21518,30737,28121,2761875
TRE,2020-12-30,21894,33077,34589,3330795
TRE,2020-12-31,37216,39953,42987,4812900
TRE,2021-01-01,44334,55931,42323,15287415
TRE,2021-01-02,24033,31085,38357,2810820
TRE,2021-01-03,18196,28055,25257,2668770
TRE,2021-01-04,10995,16631,24200,1702530
TRE,2021-01-05,24315,27914,31896.6666666667,2139030
TRE,2021-01-06,34347,51145,41728.6666666666,5471820
TRE,2021-01-07,39300,46127,40618.3333333333,3716595
TRE,2021-01-08,21183,24583,32303.3333333333,2318490
TRE,2021-01-09,19818,26200,94310,2770545
TRE,2021-01-10,174599,232147,120983.333333333,55696845
TRE,2021-01-11,109457,104603,128559.333333333,80966850
TRE,2021-01-12,52349,48928,57914.3333333333,27706965
TRE,2021-01-13,17098,20212,41331.3333333333,5565405
TRE,2021-01-14,40317,54854,49151,5475120
TRE,2021-01-15,44154,72387,47524.3333333333,5826000
TRE,2021-01-16,13574,15332,34195.3333333333,2185740
TRE,2021-01-17,12676,14867,17297.3333333333,2274375
TRE,2021-01-18,17252,21693,23136.3333333333,3626625
TRE,2021-01-19,26320,32849,26677,4834905
TRE,2021-01-20,23442,25489,29466.3333333333,5235645
TRE,2021-01-21,22539,30061,27562.6666666667,4771200
TRE,2021-01-22,26073,27138,24458.6666666667,4658010
TRE,2021-01-23,11324,16177,22728,3757410
TRE,2021-01-24,20354,24869,31133.3333333333,4677015
TRE,2021-01-25,44925,52354,36349.6666666667,9177360
TRE,2021-01-26,21760,31826,42210,4924545
TRE,2021-01-27,28953,42450,38383,4817115
TRE,2021-01-28,31687,40873,33495,5138655
TRE,2021-01-29,15419,17162,37973,3619350
TRE,2021-01-30,35222,55884,27092.3333333333,7868745
TRE,2021-01-31,9454,8231,40085,3471225
TRE,2021-02-01,50898,56140,29303.6666666667,5073060
TRE,2021-02-02,22680,23540,39074.6666666667,4592730
TRE,2021-02-03,27589,37544,31249,4468545
TRE,2021-02-04,22297,32663,28198.6666666667,3824820
TRE,2021-02-05,11574,14389,21062.6666666667,2915865
TRE,2021-02-06,13251,16136,15076.6666666667,3227310
TRE,2021-02-07,10928,14705,21066.6666666667,3195330
TRE,2021-02-08,30376,32359,22754,4000770
TRE,2021-02-09,16707,21198,30569.6666666667,3691395
TRE,2021-02-10,31686,38152,106051.333333333,4365000
TRE,2021-02-11,141243,258804,139922.666666667,49967490
TRE,2021-02-12,111867,122812,164900.666666667,59375310
TRE,2021-02-13,76237,113086,221858.333333333,31720605
TRE,2021-02-14,224101,429677,2899737.33333333,84840210
TRE,2021-02-15,3605624,8156449,5668403,3181473225
TRE,2021-02-16,4590310,8419083,6856905,4634409495
TRE,2021-02-17,3716269,3995183,4407647.33333333,3846881145
TRE,2021-02-18,1281554,808676,1666190.66666667,690190500
TRE,2021-02-19,253849,194713,365082.666666667,226429755
TRE,2021-02-20,127239,91859,112034.333333333,96459855
TRE,2021-02-21,61091,49531,62182,40624605
TRE,2021-02-22,47154,45156,59771.6666666667,21294240
TRE,2021-02-23,41791,84628,59833.6666666667,13193520
TRE,2021-02-24,32398,49717,68859.3333333334,11800290
TRE,2021-02-25,34931,72233,72733.3333333334,10263525
TRE,2021-02-26,61273,96250,65084,15314280
TRE,2021-02-27,22893,26769,49329,6529950
TRE,2021-02-28,19313,24968,33676.3333333333,4694175
TRE,2021-03-01,35329,49292,34486.3333333333,6427530
TRE,2021-03-02,22471,29199,35936,3875355
TRE,2021-03-03,23282,29317,31961.3333333333,3616950
TRE,2021-03-04,28476,37368,34186.6666666667,4119840
TRE,2021-03-05,19828,35875,31970.3333333333,2900205
TRE,2021-03-06,19109,22668,25833,1809180
TRE,2021-03-07,17189,18956,19413.6666666667,1841790
TRE,2021-03-08,12396,16617,21623.3333333333,1489680
TRE,2021-03-09,21606,29297,28008,3066225
TRE,2021-03-10,26223,38110,30935.3333333333,3337725
TRE,2021-03-11,14808,25399,39626.6666666667,2237685
TRE,2021-03-12,45615,55371,56914,3402960
TRE,2021-03-13,63065,89972,64143.3333333334,12714735
TRE,2021-03-14,35998,47087,55359.3333333334,5711865
TRE,2021-03-15,23829,29019,35700,3042615
TRE,2021-03-16,26098,30994,88128,3718305
TRE,2021-03-17,134764,204371,89902.3333333333,25379625
TRE,2021-03-18,23731,34342,86030.3333333333,4570410
TRE,2021-03-19,13731,19378,22402.3333333333,1759740
TRE,2021-03-20,10243,13487,14042,1383630
TRE,2021-03-21,6908,9261,24488,1112925
TRE,2021-03-22,39378,50716,38779.6666666667,4564395
TRE,2021-03-23,41242,56362,55785,7743420
TRE,2021-03-24,46084,60277,55494.3333333334,5291760
TRE,2021-03-25,36539,49844,46874.6666666667,5099700
TRE,2021-03-26,23244,30503,34578.6666666667,3610365
TRE,2021-03-27,15673,23389,34216.3333333333,2139510
TRE,2021-03-28,27459,48757,38727.3333333333,4684470
TRE,2021-03-29,38024,44036,41336.3333333333,2980860
TRE,2021-03-30,24659,31216,42515,2803110
TRE,2021-03-31,35220,52293,42516.3333333333,3973230
TRE,2021-04-01,36264,44040,40981,2713575
TRE,2021-04-02,17700,26610,28489,2150625
TRE,2021-04-03,11268,14817,16376.3333333333,1151160
TRE,2021-04-04,6846,7702,15972.3333333333,959700
TRE,2021-04-05,13997,25398,28727.6666666667,2410185
TRE,2021-04-06,38045,53083,38464.6666666667,4886835
TRE,2021-04-07,25414,36913,45721.3333333334,4125270
TRE,2021-04-08,29807,47168,40280.3333333333,4322880
TRE,2021-04-09,28537,36760,37935.6666666667,4260810
TRE,2021-04-10,29765,29879,27536,4613670
TRE,2021-04-11,11141,15969,28652,2703315
TRE,2021-04-12,33427,40108,32821.6666666667,4115310
TRE,2021-04-13,26592,42388,46455.6666666667,3656655
TRE,2021-04-14,37180,56871,58786.6666666667,4339995
TRE,2021-04-15,51699,77101,69339.3333333333,9677160
TRE,2021-04-16,56213,74046,63441.3333333333,9169965
TRE,2021-04-17,28448,39177,41663.3333333333,4711305
TRE,2021-04-18,8510,11767,26464.3333333333,1289235
TRE,2021-04-19,20520,28449,20998.3333333334,2856570
TRE,2021-04-20,17756,22779,25029.3333333333,2532000
TRE,2021-04-21,17036,23860,27718.3333333333,3370590
TRE,2021-04-22,24161,36516,55208.3333333334,3434040
TRE,2021-04-23,61094,105249,60294,10593990
TRE,2021-04-24,30677,39117,58034.3333333334,7867260
TRE,2021-04-25,24676,29737,33069.3333333333,2352870
TRE,2021-04-26,19596,30354,32262,3882120
TRE,2021-04-27,27897,36695,67584.3333333333,4042620
TRE,2021-04-28,106471,135704,101547,14611905
TRE,2021-04-29,113436,132242,121554,30912360
TRE,2021-04-30,66935,96716,107201,14781975
TRE,2021-05-01,58057,92645,81187,9395055
TRE,2021-05-02,31773,54200,77491,6330360
TRE,2021-05-03,56785,85628,68596,7761555
TRE,2021-05-04,71394,65960,66255,14168310
TRE,2021-05-05,34569,47177,48981.3333333333,3450735
TRE,2021-05-06,28960,33807,41258.6666666667,2922315
TRE,2021-05-07,29631,42792,34816.6666666667,4339680
TRE,2021-05-08,16539,27851,43280.6666666667,4565655
TRE,2021-05-09,49283,59199,51417.3333333333,7506435
TRE,2021-05-10,53241,67202,80449.6666666667,12348450
TRE,2021-05-11,76743,114948,102214,16258410
TRE,2021-05-12,100401,124492,88787.3333333334,35041995
TRE,2021-05-13,21178,26922,71100,6450990
TRE,2021-05-14,49166,61886,45415.3333333333,4697265
TRE,2021-05-15,34537,47438,64276,4991430
TRE,2021-05-16,50854,83504,86890.0000000001,10936515
TRE,2021-05-17,87300,129728,162738,14109240
TRE,2021-05-18,218226,274982,189395.666666667,47485035
TRE,2021-05-19,151130,163477,157336,43547235
TRE,2021-05-20,24764,33549,76449,5457540
TRE,2021-05-21,20388,32321,33016.6666666667,2717640
TRE,2021-05-22,22625,33180,33329,4324035
TRE,2021-05-23,25464,34486,58163,4104225
TRE,2021-05-24,69476,106823,70957,9659670
TRE,2021-05-25,46660,71562,79855,7084185
TRE,2021-05-26,42532,61180,58094.3333333334,4654830
TRE,2021-05-27,26378,41541,121031.333333333,4152255
TRE,2021-05-28,226750,260373,141223.333333333,34432185
TRE,2021-05-29,193885,121756,134760,73750065
TRE,2021-05-30,19788,22151,68724.6666666667,7073820
TRE,2021-05-31,47481,62267,54281.3333333333,8434905
TRE,2021-06-01,56343,78426,74598.3333333333,10608915
TRE,2021-06-02,54627,83102,88637.9999999999,8180925
TRE,2021-06-03,69173,104386,75168.3333333334,13565865
TRE,2021-06-04,26092,38017,72017.3333333333,5507880
TRE,2021-06-05,41198,73649,52834.6666666667,5945925
TRE,2021-06-06,30095,46838,71146,6759630
TRE,2021-06-07,65132,92951,79047.3333333333,15317070
TRE,2021-06-08,71482,97353,73263,11430795
TRE,2021-06-09,20145,29485,51302.6666666667,4153320
TRE,2021-06-10,17707,27070,30291.6666666667,2968740
TRE,2021-06-11,25979,34320,35573.3333333333,3293655
TRE,2021-06-12,34512,45330,49175,5550150
TRE,2021-06-13,40907,67875,67022,6209580
TRE,2021-06-14,58278,87861,85428.6666666667,10765530
TRE,2021-06-15,75858,100550,79500,11312595
TRE,2021-06-16,33893,50089,69438.3333333333,7546935
TRE,2021-06-17,39863,57676,53127,5406150
TRE,2021-06-18,34658,51616,46420,5077710
TRE,2021-06-19,24498,29968,35995,3280425
TRE,2021-06-20,17520,26401,43313.6666666667,2437485
TRE,2021-06-21,48623,73572,64809,6669255
TRE,2021-06-22,59046,94454,70034.3333333334,11884050
TRE,2021-06-23,28013,42077,59243.3333333333,4163265
TRE,2021-06-24,30546,41199,46439.3333333334,3750960
TRE,2021-06-25,33723,56042,47689,4121280
TRE,2021-06-26,32749,45826,54808.3333333334,6214410
TRE,2021-06-27,44542,62557,55204,14110425
TRE,2021-06-28,38257,57229,56827.3333333334,8250210
TRE,2021-06-29,36553,50696,47486,6061920
TRE,2021-06-30,26172,34533,50713,3889770
TRE,2021-07-01,42483,66910,56481.6666666667,5766225
TRE,2021-07-02,51533,68002,61498,8322450
TRE,2021-07-03,41165,49582,54999.6666666667,6728715
TRE,2021-07-04,32275,47415,50538,5675910
TRE,2021-07-05,43105,54617,61126.3333333333,7123455
TRE,2021-07-06,50551,81347,62648,9626625
TRE,2021-07-07,40377,51980,56868.6666666667,5897835
TRE,2021-07-08,22403,37279,56049,3598485
TRE,2021-07-09,51487,78888,50328,8677005
TRE,2021-07-10,23753,34817,65421,3300990
TRE,2021-07-11,59292,82558,70139.3333333334,13346985
TRE,2021-07-12,73069,93043,92828.3333333334,10524615
TRE,2021-07-13,75005,102884,91512.9999999999,11548935
TRE,2021-07-14,41242,78612,76696,6609390
TRE,2021-07-15,27725,48592,58195,4347450
TRE,2021-07-16,33491,47381,36962.3333333333,5042565
TRE,2021-07-17,10577,14914,31395,2274945
TRE,2021-07-18,19280,31890,39601.6666666667,3303165
TRE,2021-07-19,45715,72001,50970.3333333334,9012705
TRE,2021-07-20,34062,49020,56545.6666666667,6455850
TRE,2021-07-21,34334,48616,48515.6666666667,4965075
TRE,2021-07-22,30656,47911,42482.3333333333,4506990
TRE,2021-07-23,21854,30920,37399,3255720
TRE,2021-07-24,18658,33366,33409.3333333333,2832165
TRE,2021-07-25,25837,35942,38868.3333333333,4877790
TRE,2021-07-26,33282,47297,59285.6666666667,4340610
TRE,2021-07-27,67215,94618,69616.3333333333,7994400
TRE,2021-07-28,47226,66934,68222.0000000001,7936710
TRE,2021-07-29,28249,43114,60534,4539675
TRE,2021-07-30,40941,71554,47338,7984350
TRE,2021-07-31,16292,27346,62920.3333333334,3395460
TRE,2021-08-01,66491,89861,77020.6666666667,14568690
TRE,2021-08-02,73102,113855,87901,17389530
TRE,2021-08-03,40859,59987,72768.6666666666,5804235
TRE,2021-08-04,31111,44464,48969,4666875
TRE,2021-08-05,31637,42456,45603,6282435
TRE,2021-08-06,30968,49889,39931.6666666667,4312740
TRE,2021-08-07,18347,27450,37697.3333333333,2982930
TRE,2021-08-08,28705,35753,34278.3333333333,4165815
TRE,2021-08-09,29863,39632,33836.6666666667,3948840
TRE,2021-08-10,16166,26125,32057,4197015
TRE,2021-08-11,19773,30414,36068.3333333334,3921255
TRE,2021-08-12,36293,51666,43081,5110245
TRE,2021-08-13,33855,47163,61035,4334325
TRE,2021-08-14,60393,84276,76204.6666666667,10394865
TRE,2021-08-15,71754,97175,88497.6666666667,11269710
TRE,2021-08-16,58691,84042,91838.3333333334,12245370
TRE,2021-08-17,67143,94298,92294.6666666667,10919415
TRE,2021-08-18,65479,98544,81170.6666666666,10309845
TRE,2021-08-19,38146,50670,58147.3333333334,7147680
TRE,2021-08-20,18596,25228,38091.6666666667,3500250
TRE,2021-08-21,25372,38377,28160,5763795
TRE,2021-08-22,13795,20875,31866.3333333333,2428560
TRE,2021-08-23,24371,36347,33021,3108750
TRE,2021-08-24,30954,41841,40762.6666666667,3916530
TRE,2021-08-25,26454,44100,48294,2731950
TRE,2021-08-26,35376,58941,49387.3333333333,5297625
TRE,2021-08-27,30238,45121,45102.6666666667,5163675
TRE,2021-08-28,18937,31246,35294.3333333333,3051930
TRE,2021-08-29,18320,29516,34411.3333333333,3021510
TRE,2021-08-30,30372,42472,39090.3333333333,4828980
TRE,2021-08-31,26722,45283,40234.6666666667,4401825
TRE,2021-09-01,20226,32949,38791.3333333333,2909565
TRE,2021-09-02,25064,38142,36839,3787170
TRE,2021-09-03,29292,39426,34691,4343115
TRE,2021-09-04,17272,26505,33356.3333333333,2956950
TRE,2021-09-05,23486,34138,49344,4043445
TRE,2021-09-06,56810,87389,55649,12086955
TRE,2021-09-07,30400,45420,63933.3333333333,4229295
TRE,2021-09-08,42540,58991,44483.6666666667,6292350
TRE,2021-09-09,21842,29040,37230.3333333333,3259530
TRE,2021-09-10,16916,23660,25617.3333333333,2703540
TRE,2021-09-11,18438,24152,24958,2055285
TRE,2021-09-12,17764,27062,76553,2264850
TRE,2021-09-13,126483,178445,246502.333333333,19424100
TRE,2021-09-14,502135,534000,260234.666666667,369093060
TRE,2021-09-15,152008,68259,212339,130686360
TRE,2021-09-16,75080,34758,46989.6666666667,60000300
TRE,2021-09-17,39555,37952,37180,27467610
TRE,2021-09-18,31497,38830,36876,10226070
TRE,2021-09-19,22232,33846,43689.3333333333,4224120
TRE,2021-09-20,42099,58392,47059.6666666667,6090435
TRE,2021-09-21,32012,48941,56170,5746035
TRE,2021-09-22,38388,61177,51526.3333333333,5625150
TRE,2021-09-23,32017,44461,45966,3930465
TRE,2021-09-24,24403,32260,34494.3333333333,2814210
TRE,2021-09-25,16509,26762,29924.3333333333,2539665
TRE,2021-09-26,21075,30751,27851,3332475
TRE,2021-09-27,18237,26040,69120.3333333333,2698050
TRE,2021-09-28,105301,150570,103654.333333333,16811430
TRE,2021-09-29,119016,134353,118471.333333333,27330750
TRE,2021-09-30,53253,70491,100006,9135660
TRE,2021-10-01,57173,95174,64273.6666666667,10336230
TRE,2021-10-02,18336,27156,46897,2958690
TRE,2021-10-03,11752,18361,32301.3333333333,2110665
TRE,2021-10-04,33740,51387,37212.6666666667,3731145
TRE,2021-10-05,28841,41890,43952.3333333334,4064370
TRE,2021-10-06,27269,38580,33475,3170760
TRE,2021-10-07,13566,19955,31222,2445435
TRE,2021-10-08,23724,35131,22958.3333333333,2949825
TRE,2021-10-09,9441,13789,70484,1946610
TRE,2021-10-10,133311,162532,91316.6666666667,17132880
TRE,2021-10-11,102658,97629,100797,24827325
TRE,2021-10-12,29245,42230,74625.6666666667,5211555
TRE,2021-10-13,59796,84018,60404.3333333333,7180290
TRE,2021-10-14,38587,54965,65179,8046450
TRE,2021-10-15,34728,56554,45754.3333333333,5381010
TRE,2021-10-16,20759,25744,36681.6666666667,3129480
