Date,Year,CI,CMI,total_customers,rolling_CI,rolling_CMI,SAIFI,CAIDI,SAIDI
2006-01-13,2006,354289,34631595.857,86289786,108468237,25352880956.3584,1.25702289955847,233.735530857373,293.810914728174
2006-01-14,2006,827997,254361335.948,86289786,108423204,25362465685.6444,1.25650101855624,233.921012753362,293.921990786307
2006-01-15,2006,341169,82767193.835,86289786,108356374,25341641799.5364,1.25572653523558,233.87310652843,293.680665745728
2006-01-16,2006,179707,23437798.534,86289786,108760086,25675561247.2424,1.26040509591715,236.07522016158,297.550410511418
2006-01-17,2006,384101,39592497.626,86289786,109335314,25903862217.9884,1.26707133101477,236.921277035784,300.19615783945
2006-01-18,2006,887773,135076130.965,86289786,110376789,28106546843.7604,1.27914083597333,254.641823687772,325.722755225751
2006-01-19,2006,171270,17094115.042,86289786,110715999,29192324667.9164,1.28307189219359,263.668529675792,338.30567928302
2006-01-20,2006,116103,11416801.4587,86289786,111195638,29757689268.9804,1.28863036002894,267.61561698113,344.85760885976
2006-01-21,2006,242631,36406965.484,86289786,111597564,30044819995.0804,1.2932882230117,269.224693785255,348.185125816402
2006-01-22,2006,194282,22591774.335,86289786,111794943,30136288120.0274,1.2955756200392,269.567543140367,349.245136846526
2006-01-23,2006,229792,28280105.781,86289786,111946456,30170026691.1274,1.2973314825465,269.504080514415,349.636128326096
2006-01-24,2006,264581,38137902.783,86289786,111297545,29921701546.4424,1.28981134569044,268.844218858937,346.758323707541
2006-01-25,2006,226832,21042048.435,86289786,110924328,29819967328.2894,1.28548618720644,268.831624819845,345.579340390176
2006-01-26,2006,153079,16574327.487,86289786,110741341,29779151135.6044,1.28336557701047,268.907265043904,345.106327365378
2006-01-27,2006,132416,16265542.7927,86289786,110871333,29794812399.5254,1.2848720357239,268.73323873111,345.287823515119
2006-01-28,2006,335698,40558645.005,86289786,110987119,29838207344.9754,1.28621386313323,268.843876783354,345.790721337232
2006-01-29,2006,220107,30954046.833,86289786,111234967,29880561909.7814,1.28908613819021,268.625619404206,346.281562336722
2006-01-30,2006,160765,15496832.585,86289786,111603572,29934568271.9434,1.29335784886522,268.222313457345,346.907434350844
2006-01-31,2006,260086,41523984.103,86289786,111986998,30006787952.8174,1.29780131799145,267.948855569978,347.744377913017
2006-02-01,2006,171662,23223279.265,86289786,112360032,30098423353.9154,1.30212435571459,267.874820059818,348.806327482553
2006-02-02,2006,167039,21134746.838,86289786,112665013,30209145194.0904,1.30565873694483,268.132443157757,350.089467067289
2006-02-03,2006,271152,36258198.122,86289786,112556935,30207726571.6184,1.30440623644611,268.377302310323,350.073026854168
2006-02-04,2006,745713,245680815.604,86289786,112391586,30191809472.5684,1.30249003051184,268.630513609519,349.888565867673
2006-02-05,2006,259178,39247027.541,86289786,112364069,30183435153.1594,1.30217113993074,268.621770480378,349.791517076649
2006-02-06,2006,104137,11802520.361,86289786,112493427,30245861847.1594,1.30367025130877,268.867814358251,350.51497111326
2006-02-07,2006,112039,8699196.994,86289786,112386104,30230246505.3944,1.30242650039716,268.985625708623,350.334007148823
2006-02-08,2006,140307,13074561.242,86289786,112339953,30227209752.5724,1.30189166305268,269.069097372441,350.298814654291
2006-02-09,2006,143640,13281976.103,86289786,112500787,30236592303.3094,1.3037555452971,268.76782918247,350.407547694108
2006-02-10,2006,217224,23865494.459,86289786,112463573,30237929451.4144,1.30332427756861,268.868653598747,350.423043712432
2006-02-11,2006,152723,17425452.0807,86289786,112390591,30224481402.2897,1.30247849959901,268.923591675834,350.267196192719
2006-02-12,2006,223722,52637760.489,86289786,111949232,29855637802.3447,1.29736365321383,266.689081014372,345.992720417046
2006-02-13,2006,153327,13727036.448,86289786,111706864,29750353816.9827,1.29455488509382,266.325208243092,344.772599354722
2006-02-14,2006,203866,16609149.787,86289786,111633366,29744756301.4117,1.29370312727395,266.450411442505,344.707730546599
2006-02-15,2006,141996,11094973.684,86289786,111628356,29739199578.1407,1.29364506709983,266.412591242862,344.643334474612
2006-02-16,2006,456657,232840233.075,86289786,111610101,29730903414.4457,1.29343351251329,266.381834153575,344.54719141899
2006-02-17,2006,1280971,684560399.642,86289786,111533201,29718352704.4567,1.29254232940154,266.452970398085,344.4017430343
2006-02-18,2006,260846,72299858.922,86289786,111574024,29721780184.4307,1.29301542131533,266.38619921453,344.441463609965
2006-02-19,2006,226167,43942020.685,86289786,111254633,29643971950.6457,1.28931404465414,266.451572858505,343.539755106655
2006-02-20,2006,145387,14680592.275,86289786,111351029,29652589348.7817,1.29043116412411,266.298296612793,343.639620902313
2006-02-21,2006,119012,9201832.321,86289786,111532466,29669974826.0357,1.29253381159156,266.02097030685,343.841098713997
2006-02-22,2006,120461,13076696.495,86289786,111582919,29674262779.8217,1.29311850419933,265.939115464632,343.890791197717
2006-02-23,2006,140385,12189025.607,86289786,111763801,29701707554.7147,1.29521471985108,265.754271856902,344.208844772366
2006-02-24,2006,134979,14415386.243,86289786,111866519,29711408494.7177,1.2964051040757,265.596970034597,344.321267579893
2006-02-25,2006,109236,11513247.143,86289786,111961031,29721634914.8997,1.29750039013887,265.464105228718,344.439780102128
2006-02-26,2006,181378,22185644.122,86289786,111970511,29708730065.0527,1.29761025250428,265.326377451762,344.290227641226
2006-02-27,2006,476685,92399493.584,86289786,111989149,29710793068.2887,1.29782624562309,265.300641478119,344.314135490946
2006-02-28,2006,254265,28045470.878,86289786,111665333,28580026415.9277,1.29407358826918,255.943591874908,331.209842332066
2006-03-01,2006,138475,12814902.982,86289786,111514131,28418612945.4307,1.29232132989645,254.843154769602,329.339244686859
2006-03-02,2006,190898,18000571.864,86289786,111312721,28262166504.4717,1.28998721818594,253.898801956981,327.526209237229
2006-03-03,2006,191535,21962310.82,86289786,111515251,28269709675.8527,1.29233430941641,253.505322566621,327.613625972519
2006-03-04,2006,104270,18501111.549,86289786,112012083,28343063235.4427,1.29809202447205,253.03576610965,328.463709893112
2006-03-05,2006,173303,23845773.518,86289786,112093804,28269760421.6577,1.29903907746393,252.197350904941,327.614214058402
2006-03-06,2006,179715,20324035.253,86289786,112094028,28182190040.1717,1.29904167336792,251.415624391441,326.599373420299
2006-03-07,2006,115009,10636590.252,86289786,112150047,28111279504.814,1.29969086955436,250.657759464104,325.77760135845
2006-03-08,2006,323681,32341661.497,86289786,112272459,28056556872.087,1.3011094847309,249.897055092443,325.143428587098
2006-03-09,2006,620790,92434024.418,86289786,112317873,28035315635.037,1.30163578108769,249.606895912612,324.897266926088
2006-03-10,2006,389846,68039094.456,86289786,112301270,27968601607.057,1.3014433712931,249.049735653542,324.1241275886
2006-03-11,2006,250643,46175504.268,86289786,112331878,27927244681.948,1.30179808303152,248.613707695228,323.644848093006
2006-03-12,2006,408605,115328405.03,86289786,112281859,27877052397.7343,1.30121841998774,248.277438991585,323.063176883233
2006-03-13,2006,639997,95479740.296,86289786,112354904,27856846440.6053,1.30206492805533,247.936186573621,322.829012933296
2006-03-14,2006,303700,37084355.652,86289786,112404557,27819445083.198,1.30264034957741,247.493925741801,322.395573946585
2006-03-15,2006,220494,22064816.542,86289786,112404762,27772369086.011,1.30264272529312,247.074666516451,321.850016941878
2006-03-16,2006,150107,14199600.467,86289786,112169562,27587409966.565,1.29991702610086,245.943814655931,319.706552135441
2006-03-17,2006,149261,13385220.342,86289786,112065647,27550337161.949,1.29871277001429,245.841057446882,319.276920700082
2006-03-18,2006,128929,13307441.761,86289786,111943176,27500040763.896,1.29729347109518,245.660715968037,318.694042929901
2006-03-19,2006,155177,14825337.086,86289786,112000717,27482489392.2617,1.29796030552214,245.377798717679,318.490642591948
2006-03-20,2006,183450,20430282.681,86289786,112193821,27489180624.6997,1.30019816018549,245.015103146364,318.568186328562
2006-03-21,2006,145775,14768001.875,86289786,112060594,27408804818.5717,1.29865421151931,244.589144499553,317.636722596249
2006-03-22,2006,126299,14542840.263,86289786,111930434,27369480641.1304,1.29714580587788,244.522241744639,317.181000322917
2006-03-23,2006,167215,16724478.12,86289786,111671189,27093275345.9654,1.29414145261642,242.616520774803,313.980096624245
2006-03-24,2006,133031,11112748.292,86289786,111609437,26942121974.9334,1.29342581751217,241.39645086583,312.228401805671
2006-03-25,2006,238307,53850568.891,86289786,111461781,26678867359.4644,1.29171465322674,239.354396817546,309.177581683473
2006-03-26,2006,143640,17673068.886,86289786,110384251,25636099797.8454,1.27922731202509,232.244179451337,297.093097413006
2006-03-27,2006,171978,15340233.324,86289786,110128478,25433607459.9724,1.27626319527551,230.944873858807,294.746442643541
2006-03-28,2006,214544,17344733.354,86289786,109908643,25330465349.3257,1.27371555887275,230.468365889348,293.55114346124
2006-03-29,2006,220022,18685600.626,86289786,109831566,25304710002.7394,1.27282232453329,230.395604144799,293.252668429835
2006-03-30,2006,152590,11823657.805,86289786,109897544,25296393367.1024,1.27358693414769,230.181607762794,293.156288127802
2006-03-31,2006,313550,36611749.619,86289786,109233096,25101613232.6141,1.26588674121871,229.798606391364,290.899008981365
2006-04-01,2006,110879,13676541.8163,86289786,109206773,25073109226.3801,1.26558168773301,229.592987116102,290.568680126059
2006-04-02,2006,705028,294823819.246,86289786,109227511,25051251550.3071,1.26582201745175,229.349285001167,290.315374641294
2006-04-03,2006,477208,336842021.21,86289786,109497046,25244191033.9141,1.26894562005288,230.546776886694,292.551322747678
2006-04-04,2006,254069,34681187.881,86289786,109599581,25234182952.5678,1.27013388351664,230.239775757608,292.435340523012
2006-04-05,2006,234512,24533132.65,86289786,109712532,25232693911.3908,1.27144285651607,229.989167612965,292.418084237581
2006-04-06,2006,251144,25668815.373,86289786,109731918,25147257679.5048,1.2716675181,229.169945607848,291.427975954243
2006-04-07,2006,315714,118873904.978,86289786,109758231,25133204556.2528,1.27197245569713,228.986968241615,291.265116316928
2006-04-08,2006,282679,117011710.238,86289786,109598278,25075677150.2758,1.27011878323583,228.796269502298,290.598439429156
2006-04-09,2006,157452,159035916.17,86289786,109282341,24998347541.0158,1.26645743448709,228.750110148316,289.702277637075
2006-04-10,2006,99543,9737940.612,86289786,109331752,24985325570.5148,1.26703005150575,228.527624532302,289.551367881649
2006-04-11,2006,155575,91516154.362,86289786,109407106,24963997675.0255,1.26790331824441,228.17528575361,289.304201948369
2006-04-12,2006,217029,212426630.353,86289786,109516249,24973482957.9075,1.26916816087596,228.034498861511,289.414125536335
2006-04-13,2006,225381,69555743.294,86289786,109875722,25906870032.6885,1.27333404210783,235.783388369348,300.231014974223
2006-04-14,2006,324606,222385249.703,86289786,110138908,26350038353.8945,1.27638406705517,239.243686290176,305.366829324325
2006-04-15,2006,186905,62432148.744,86289786,110146703,26419242709.2555,1.27647440219634,239.855047765302,306.168828709988
2006-04-16,2006,261934,27350785.367,86289786,110079301,26484371761.4205,1.27569329004942,240.593567735505,306.923599989233
2006-04-17,2006,668388,38164392.148,86289786,110351469,26545147556.4595,1.27884740611131,240.550921496655,307.627921993682
2006-04-18,2006,149324,33186813.941,86289786,110829098,26650819401.8015,1.28438258034387,240.467710039483,308.852537909892
2006-04-19,2006,255857,21483510.713,86289786,110876915,26676574648.0575,1.28493672472429,240.596292276508,309.151011778584
2006-04-20,2006,220005,92654508.312,86289786,110956560,26695355530.5875,1.28585971924881,240.592854812618,309.368660742623
2006-04-21,2006,368498,38535147.793,86289786,111205592,26738895590.7335,1.28874571551261,240.445602688159,309.873240278212
2006-04-22,2006,283563,33295471.588,86289786,111259543,26742647418.5445,1.28937094594255,240.362729321515,309.916719674615
2006-04-23,2006,201881,21644490.103,86289786,111260376,26741804195.4995,1.28938059946052,240.353350913532,309.906947683235
2006-04-24,2006,167278,16027109.836,86289786,111204861,26721698174.7875,1.28873724405806,240.292536985299,309.673941882154
2006-04-25,2006,235453,29890198.54,86289786,110939687,26640443223.4505,1.2856641804628,240.134472557602,308.732289861636
2006-04-26,2006,194518,58524164.806,86289786,110339279,25993880540.7748,1.27870613794314,235.581388390029,301.239367319497
2006-04-27,2006,121552,10352736.519,86289786,110325887,25948577711.4641,1.27855093996872,235.199357259318,300.71435930394
2006-04-28,2006,172040,16429852.271,86289786,110531037,25932034676.9511,1.28092839400482,234.613149218451,300.522644440804
2006-04-29,2006,421293,95007689.73,86289786,111140885,26048297032.1631,1.2879958353356,234.371869831369,301.86999226262
2006-04-30,2006,209412,28368542.206,86289786,111565839,26150415373.1771,1.29292056651989,234.394467048082,303.053427124933
2006-05-01,2006,195727,17727179.512,86289786,111537999,26148848298.9031,1.29259793273795,234.438922459987,303.035266525091
2006-05-02,2006,215940,18591631.707,86289786,111401989,26112708736.6831,1.29102173228243,234.400740696677,302.616450302509
2006-05-03,2006,234827,23822250.837,86289786,111454322,26100750350.2131,1.29162821194156,234.183384563706,302.477866270442
2006-05-04,2006,280745,28030557.759,86289786,111549118,26089672614.8451,1.29272678924015,233.88506411001,302.349487978161
2006-05-05,2006,190980,19723921.332,86289786,111431011,26068346891.7441,1.29135806409347,233.941581053627,302.102347220378
2006-05-06,2006,237637,27870441.366,86289786,111479550,26078576932.4981,1.29192057562873,233.931487277246,302.220901700905
2006-05-07,2006,193997,17746904.655,86289786,111433885,26056215262.5391,1.29139137046881,233.826679044162,301.961755503011
2006-05-08,2006,167696,13655538.563,86289786,110770649,25828174812.8261,1.28370522323465,233.168037255303,299.319027316004
2006-05-09,2006,191440,16227239.873,86289786,110772141,25810063389.0721,1.28372251380946,233.001395080665,299.109136614061
2006-05-10,2006,434120,78971182.415,86289786,110777824,25801827164.9601,1.28378837328441,232.915092870574,299.013688189702
2006-05-11,2006,499648,58985164.763,86289786,110487746,25748940767.7661,1.28042670079168,233.047932462719,298.400795289562
2006-05-12,2006,240645,32005824.844,86289786,110593195,25773341596.0488,1.28164873418506,233.046360547309,298.683573001894
2006-05-13,2006,154445,14725770.024,86289786,110717005,25790860668.5668,1.28308355058384,232.94398785956,298.886599030003
2006-05-14,2006,385887,49052184.249,86289786,110851212,25819257314.1038,1.28463885632999,232.918132767947,299.215683697533
2006-05-15,2006,276799,39080902.75,86289786,110649928,25705124444.7458,1.28230620481548,232.310358527715,297.893014182997
2006-05-16,2006,234715,24149369.523,86289786,110653932,25674181779.3348,1.28235260659935,232.022317827213,297.534424054949
2006-05-17,2006,252933,35273796.092,86289786,111235594,25949026442.0271,1.28909340440362,233.279883793555,300.719559578316
2006-05-18,2006,318570,42260823.645,86289786,111259578,25952541594.2551,1.28937135155255,233.261190279322,300.760296175206
2006-05-19,2006,188392,17723146.989,86289786,111237805,25947858779.8101,1.28911902736669,233.264750053366,300.70602770773
2006-05-20,2006,235351,27897111.22,86289786,111209182,25932535876.9941,1.28878731950963,233.187003182832,300.528452776486
2006-05-21,2006,267030,34253016.019,86289786,111249752,25953679993.3781,1.28925747944258,233.292025616184,300.773488919976
2006-05-22,2006,218649,18246019.426,86289786,111170961,25935314595.2091,1.28834438180204,233.29216876347,300.560654944829
2006-05-23,2006,284237,33775462.047,86289786,111226143,25931440098.0478,1.28898387811508,233.141592422636,300.515753950853
2006-05-24,2006,262413,33511894.581,86289786,111105061,25901161301.9348,1.28758067611849,233.123145505809,300.164857309239
2006-05-25,2006,557798,120253291.801,86289786,111145956,25899877728.7248,1.28805460243,233.025821728726,300.149982162719
2006-05-26,2006,420209,58310921.294,86289786,111010346,25881353072.2855,1.28648303751733,233.14361232858,299.935302566233
2006-05-27,2006,275307,29569171.06,86289786,110997032,25869290646.4405,1.28632874347376,233.062904298563,299.795512836716
2006-05-28,2006,320334,34568476.182,86289786,111180343,25954071484.7225,1.28845310845944,233.441189192252,300.778025857226
2006-05-29,2006,471138,62596783.234,86289786,111143914,25969339141.2342,1.28803093798378,233.655071219052,300.954960546944
2006-05-30,2006,527830,102371587.655,86289786,110734493,25826480528.4602,1.28328621651698,233.228868700019,299.299392496584
2006-05-31,2006,443033,58916586.104,86289786,110502851,25784986113.8219,1.28060175047832,233.342270181082,298.81851965448
2006-06-01,2006,629099,75404792.812,86289786,111184329,27334190990.1549,1.28849930164388,245.845716172419,316.772033600302
2006-06-02,2006,449268,47920641.438,86289786,112979452,29134335164.5729,1.30930272558562,257.872866692369,337.633647214896
2006-06-03,2006,257266,30630120.455,86289786,113053924,29326994101.2459,1.31016577095231,259.407131248677,339.86634410295
2006-06-04,2006,181901,22022407.388,86289786,113154191,29443354733.9519,1.31132775088815,260.205605057544,341.2148308486
2006-06-05,2006,222198,22548849.929,86289786,113276216,29534407904.5669,1.31274188117699,260.729118145745,342.270033032263
2006-06-06,2006,227769,31262274.781,86289786,113356619,29585831871.8829,1.3136736600552,260.99783261781,342.865978041514
2006-06-07,2006,265035,26549658.373,86289786,113304229,29604515828.0339,1.31306651983121,261.28341447903,343.082503739596
2006-06-08,2006,283649,26097675.522,86289786,113319069,29614192708.7736,1.31323849847072,261.334592404511,343.194647727758
2006-06-09,2006,230409,23933988.797,86289786,113302263,29585209941.5456,1.31304373613813,261.117555450288,342.858770579702
2006-06-10,2006,278088,42981318.496,86289786,113168905,29542876702.4716,1.31149826933167,261.051184532285,342.368176721073
2006-06-11,2006,491129,74917081.107,86289786,113086966,29495610578.5916,1.31054868996894,260.82237079905,341.820416365288
2006-06-12,2006,298551,30374967.175,86289786,113370893,29602391461.8386,1.31383907940159,261.11103722045,343.057884763309
2006-06-13,2006,410325,55354982.171,86289786,113530106,29618663165.0556,1.31568417610863,260.888183836062,343.246455206826
2006-06-14,2006,305105,26611220.72,86289786,113730506,29663397670.1446,1.31800658307346,260.821820929422,343.764876994186
2006-06-15,2006,233809,20985596.236,86289786,114599106,31781616356.8406,1.32807266435914,277.328658714324,368.312610681878
2006-06-16,2006,342444,37642172.384,86289786,114126588,31205583281.1189,1.32259672077527,273.429564731392,361.637045676749
2006-06-17,2006,416089,50492401.188,86289786,114063670,31205699324.0949,1.32186757306363,273.581406981688,361.638390482217
2006-06-18,2006,310683,40326630.594,86289786,114018082,31165301023.4099,1.3213392602457,273.336478536886,361.170220348094
2006-06-19,2006,509106,64447495.719,86289786,113754123,31063703728.3279,1.31828027711182,273.077607291016,359.992823812634
2006-06-20,2006,277550,27847405.041,86289786,113718211,31032531710.0469,1.31786409807529,272.889728365907,359.631575746948
2006-06-21,2006,501346,72331295.414,86289786,113740819,31032227719.8089,1.31812609895683,272.83281404725,359.628052847517
2006-06-22,2006,1168712,593334854.026,86289786,113829411,31046950571.5519,1.31915277898592,272.749813065025,359.798673872617
2006-06-23,2006,545023,115261504.88,86289786,113943286,31069789142.8509,1.32047246008931,272.677664771322,360.063346811996
2006-06-24,2006,420867,63085512.768,86289786,113971834,31077072216.2939,1.32080329878208,272.673266065841,360.147749309448
2006-06-25,2006,412077,52223775.04,86289786,113984371,31079638124.9409,1.32094858828367,272.665786127301,360.177485258115
2006-06-26,2006,444252,58815005.274,86289786,113838568,31036548230.1779,1.31925889815047,272.636495481724,359.678122624825
2006-06-27,2006,462725,55185751.892,86289786,113875778,31040158747.9769,1.31969011952353,272.579114655769,359.71996439969
2006-06-28,2006,568125,82600834.096,86289786,114372730,31246644264.0766,1.32544922524202,273.200126149622,362.112895541039
2006-06-29,2006,310568,35530877.046,86289786,114318670,31258821615.9616,1.32482273162666,273.435840497109,362.254017132011
2006-06-30,2006,241052,24583612.765,86289786,114313970,31256115589.4976,1.32476826399824,273.423410887555,362.222657377985
2006-07-01,2006,243534,30509627.473,86289786,114267531,31237290258.5259,1.32423008906292,273.36978391986,362.004493307306
2006-07-02,2006,462975,73980803.106,86289786,113758655,30955254368.1519,1.31833279781225,272.11339979496,358.736019673892
2006-07-03,2006,462796,59903715.617,86289786,113435536,30831403460.0209,1.31458821789174,271.796692176082,357.300729196627
2006-07-04,2006,643735,106967755.928,86289786,113091633,30740969559.4155,1.31060277516507,271.823553555156,356.252703644618
2006-07-05,2006,424000,54068044.666,86289786,113054747,30734286298.9463,1.31017530858171,271.853125273424,356.175252294012
2006-07-06,2006,287953,26892560.892,86289786,113070726,30731933919.0505,1.31036048692947,271.793902862625,356.147990899531
2006-07-07,2006,208058,15904515.024,86289786,113502318,30836653719.2686,1.31536214494726,271.683030466995,357.361573700839
2006-07-08,2006,158190,15124931.492,86289786,113639746,30895563722.838,1.31695477840216,271.872868519418,358.04427331455
2006-07-09,2006,271352,34310220.887,86289786,113744509,30907488316.1488,1.31816886183957,271.727299962663,358.182465722523
2006-07-10,2006,325036,38450391.837,86289786,113858184,30917803897.7014,1.31948622517154,271.546610103156,358.302011523142
2006-07-11,2006,371288,40037510.683,86289786,114136839,30989604709.0812,1.32271551814951,271.51272963746,359.134100866599
2006-07-12,2006,568956,62478925.375,86289786,114057146,30985864751.6222,1.32179196735984,271.669648402584,359.090759034009
2006-07-13,2006,369283,57285065.023,86289786,114052220,30986577781.2761,1.32173488064972,271.687633798589,359.099022232784
2006-07-14,2006,414172,49358497.196,86289786,114184571,31109070181.3962,1.32326867747708,272.445479358119,360.518569154827
2006-07-15,2006,397293,55424753.284,86289786,114347337,31602685062.6454,1.32515494939343,276.37447352749,366.239001480957
2006-07-16,2006,392268,49485087.664,86289786,113878933,31526897204.7274,1.31972668236771,276.845737610901,365.360706824878
2006-07-17,2006,961249,403804163.07,86289786,114300244,31851815748.1758,1.32460919534555,278.667959345527,369.126141397266
2006-07-18,2006,1048369,287166353.631,86289786,114498726,31898178893.0934,1.32690937488245,278.589814991421,369.663437258883
2006-07-19,2006,1485112,2255260527.886,86289786,114314097,31891468487.4218,1.3247697357831,278.981064666257,369.585671326405
2006-07-20,2006,849507,1170907619.359,86289786,113585739,31779426293.6128,1.31632889899623,279.783594079648,368.28723035207
2006-07-21,2006,1023632,643031197.827,86289786,113634782,31789832522.1678,1.31689725131547,279.754419928995,368.407826647847
2006-07-22,2006,869996,339136386.27,86289786,113680898,31796609765.3581,1.31743168304995,279.700550618083,368.486367150779
2006-07-23,2006,563579,195707112.596,86289786,113621593,31782440844.3231,1.31674440587905,279.721838122118,368.322165549503
2006-07-24,2006,493587,113785418.953,86289786,113610382,31776148906.7298,1.31661448320199,279.694059181403,368.249249183789
2006-07-25,2006,436252,73681796.74,86289786,113581933,31769494051.6751,1.31628479180607,279.705523691652,368.172127019473
2006-07-26,2006,417077,64825959.227,86289786,113414808,31742549696.6928,1.31434800406157,279.880116683642,367.859872739664
2006-07-27,2006,461474,74616863.186,86289786,113367357,31739340695.6073,1.31379810120285,279.96895698651,367.822684084618
2006-07-28,2006,548840,80371893.601,86289786,113374948,31739560943.4867,1.31388607221717,279.952154363826,367.825236505822
2006-07-29,2006,415787,72967567.68,86289786,113392245,31743461034.9252,1.3140865246786,279.943844792254,367.870434108218
2006-07-30,2006,428226,67352344.394,86289786,113156410,31715563038.2294,1.31135346656208,280.280746254052,367.547128210857
2006-07-31,2006,581375,77779991.446,86289786,113089154,31700075035.2944,1.31057404638829,280.310479953669,367.367639957925
2006-08-01,2006,667770,106335703.897,86289786,113067420,31701825155.9289,1.31032217416787,280.379840239823,367.387921855884
2006-08-02,2006,749328,135285949.398,86289786,112968426,31674580062.3141,1.30917494684713,280.38436210764,367.072182359035
2006-08-03,2006,720299,152071143.847,86289786,112936609,31664277274.7911,1.30880622418046,280.372126940619,366.952784826597
2006-08-04,2006,309178,45037529.817,86289786,112938508,31666858471.2021,1.30882823142011,280.390267517985,366.982697942977
2006-08-05,2006,278541,34795417.367,86289786,112857407,31653325994.9353,1.30788836351964,280.471852369737,366.825872009177
2006-08-06,2006,187083,21802943.479,86289786,112307610,31429812172.5235,1.30151684464718,279.854697046117,364.235602259154
2006-08-07,2006,363293,90778624.571,86289786,112275465,31416376853.7913,1.30114432083538,279.815156889275,364.07990227014
2006-08-08,2006,245401,23167018.043,86289786,112418687,31432694925.4266,1.30280410012837,279.603825344683,364.269010070631
2006-08-09,2006,275109,32719942.588,86289786,112465338,31443973831.7467,1.30334473190141,279.588132583096,364.399719704331
2006-08-10,2006,540430,75747599.814,86289786,112475463,31443491403.9935,1.30346206907965,279.558674979569,364.394128918033
2006-08-11,2006,227126,29815535.14,86289786,112477120,31441352081.2022,1.30348127181588,279.535536482462,364.369336611893
2006-08-12,2006,229384,23526380.9573,86289786,112396675,31431922151.7294,1.30254900620567,279.651708128638,364.260054506676
2006-08-13,2006,229195,21050046.28,86289786,112427693,31434640589.7889,1.30290846937551,279.598733648203,364.29155809691
2006-08-14,2006,264960,28592274.707,86289786,112406076,31399813258.1528,1.30265795305136,279.342668790901,363.887949127059
2006-08-15,2006,299141,43840607.123,86289786,112945283,31599405342.3501,1.30890674592703,279.776228834188,366.200993271094
2006-08-16,2006,278002,25491811.486,86289786,113614679,32001655525.6721,1.31666428052099,281.668317926349,370.862613168053
2006-08-17,2006,204423,16364622.658,86289786,113726804,32051993792.9843,1.31796368112444,281.833241290983,371.445976155096
2006-08-18,2006,174328,18106806.666,86289786,113444240,31840391641.4941,1.31468908730403,280.669971798428,368.993749057323
2006-08-19,2006,300962,38837967.013,86289786,112343022,31177254464.0717,1.30192722925515,277.518388850816,361.308747063896
2006-08-20,2006,285109,34728160.975,86289786,112200626,31118143255.4979,1.30027702235813,277.343757917161,360.62371571414
2006-08-21,2006,355478,39216121.504,86289786,112198381,31096347017.5927,1.30025100537392,277.155042171177,360.371122227522
2006-08-22,2006,368013,35780088.403,86289786,112271117,31101396777.4507,1.30109393248466,277.020462684546,360.429643172956
2006-08-23,2006,271367,25611780.214,86289786,112366855,31124930319.1275,1.30220342648665,276.993872607074,360.702370024739
2006-08-24,2006,388640,47286230.765,86289786,112765583,31203464411.2337,1.30682422830438,276.710886257146,361.612490396415
2006-08-25,2006,315345,35052353.687,86289786,112860272,31222037608.8804,1.30792156559526,276.643295781535,361.827732530017
2006-08-26,2006,311672,37720305.944,86289786,113276962,31393113234.4086,1.3127505264644,277.135903718963,363.810303509255
2006-08-27,2006,308574,34869661.2,86289786,113530988,31443163829.9526,1.3156943974806,276.956665170153,364.390332709281
2006-08-28,2006,262861,29448610.488,86289786,113634311,31463500319.2074,1.31689179296377,276.883804216558,364.626009377372
2006-08-29,2006,248217,34035867.09,86289786,113421585,31433026690.7283,1.3144265417462,277.134433368466,364.272854851307
2006-08-30,2006,304306,44380732.651,86289786,113370601,31445324908.6581,1.31383569545531,277.367541772652,364.415377141602
2006-08-31,2006,257099,31395811.868,86289786,113658011,31538103488.5978,1.31716644887728,277.482451180655,365.490574847385
2006-09-01,2006,426297,91438557.563,86289786,113990411,31599851012.9118,1.32101858498061,277.214993223525,366.206158083551
2006-09-02,2006,737365,229436040.305,86289786,113993980,31604793834.8798,1.32105994561164,277.249674367715,366.263439741058
2006-09-03,2006,266933,38215742.69,86289786,113993153,31597364457.2424,1.32105036162681,277.186511870958,366.177341745202
2006-09-04,2006,160791,18553911.657,86289786,113993809,31590286140.0512,1.32105796391707,277.122822872347,366.095312138695
2006-09-05,2006,197457,21695234.0393,86289786,113983613,31585988904.2128,1.32093980392998,277.109911441505,366.045512086596
2006-09-06,2006,282899,27135991.712,86289786,114021476,31589598791.4747,1.32137859282673,277.049551537771,366.087346554257
2006-09-07,2006,214718,18120705.2,86289786,113868553,31573086705.6737,1.31960639003091,277.276613023032,365.895990351322
2006-09-08,2006,152660,15184613.382,86289786,113377941,31491225788.3299,1.3139207576665,277.754433627701,364.947315877338
2006-09-09,2006,240350,27279581.178,86289786,113125522,31442557530.5849,1.31099550994367,277.94397740401,364.383306392542
2006-09-10,2006,143389,14429056.7393,86289786,113100842,31423770885.1553,1.3107094969502,277.838522945349,364.165590643083
2006-09-11,2006,225531,22229058.349,86289786,112924180,31331783829.0072,1.30866218627544,277.458590613695,363.09956579342
2006-09-12,2006,241679,22518861.5897,86289786,112493507,31257303332.278,1.30367117841734,277.85873305806,362.236421959349
2006-09-13,2006,289984,32725497.696,86289786,112510887,31246249761.6648,1.30387259275391,277.717566671257,362.108323708959
